,name,genes,source
G1G01-5072-MONOMER,hypothetical protein,PP_5709(),BioCyc
G1G01-3337-MONOMER,"transcriptional regulator, LysR family",PP_3121(),BioCyc
G1G01-1753-MONOMER,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,PP_1655(1),BioCyc
G1G01-541-MONOMER,selenocysteine synthase,PP_0493(10),BioCyc
G1G01-3674-MONOMER,hypothetical protein,PP_3441(),BioCyc
G1G01-1945-MONOMER,hypothetical protein,PP_1840(),BioCyc
G1G01-5750-MONOMER,hypothetical protein,PP_5390(),BioCyc
G1G01-4009-MONOMER,TetR family transcriptional regulator,PP_3756(),BioCyc
G1G01-89-MONOMER,hypothetical protein,PP_0085(),BioCyc
G1G01-2299-MONOMER,copper-activated transcriptional regulator CynR,PP_2158(),BioCyc
G1G01-4353-MONOMER,phosphotriesterase,PP_5654(),BioCyc
G1G01-2646-MONOMER,transcriptional regulator,PP_5527(),BioCyc
G1G01-1049-MONOMER,ribosomal RNA large subunit methyltransferase F,PP_0976(),BioCyc
G1G01-4695-MONOMER,hypothetical protein,PP_5676(),BioCyc
G1G01-1395-MONOMER,methionine gamma-lyase,PP_1308(),BioCyc
G1G01-2985-MONOMER,medium-chain acyclic ketone monooxygenase,PP_2805(),BioCyc
G1G01-5056-MONOMER,heat shock protein GrpE,PP_4728(2),BioCyc
G1G01-3321-MONOMER,hypothetical protein,PP_3109(),BioCyc
G1G01-1738-MONOMER,inner membrane protein,PP_1640(),BioCyc
G1G01-5396-MONOMER,tRNA (cytosine(34)-2'-O)-methyltransferase TrmL,PP_5052(),BioCyc
G1G01-366-MONOMER,hypothetical protein,PP_0333(),BioCyc
G1G01-1930-MONOMER,hypothetical protein,PP_1825(),BioCyc
G1G01-5736-MONOMER,metal-binding protein,PP_5732(),BioCyc
G1G01-3995-MONOMER,glutathione S-transferase family protein,PP_3742(),BioCyc
G1G01-875-MONOMER,hypothetical protein,PP_0800(),BioCyc
G1G01-2284-MONOMER,transcriptional repressor,PP_2143(),BioCyc
G1G01-4336-MONOMER,membrane protein,PP_4071(),BioCyc
G1G01-263-MONOMER,transporter,PP_0241(),BioCyc
G1G01-1034-MONOMER,phospholipid ABC transporter substrate-binding protein,PP_0960(),BioCyc
G1G01-468-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,PP_0432(1),BioCyc
G1G01-1380-MONOMER,molybdopterin synthase small subunit,PP_1293(1),BioCyc
G1G01-297-MONOMER,transcriptional regulator,PP_0274(),BioCyc
G1G01-504-MONOMER,30S ribosomal protein S19,PP_0458(1),BioCyc
G1G01-3306-MONOMER,hypothetical protein,PP_5571(),BioCyc
G1G01-1721-MONOMER,group II intron-encoding maturase,PP_1624(),BioCyc
G1G01-5381-MONOMER,formiminoglutamate deiminase,PP_5036(),BioCyc
G1G01-3645-MONOMER,LuxR family transcriptional regulator,PP_3412(),BioCyc
G1G01-1916-MONOMER,UDP-N-acetylglucosamine-2-epimerase,PP_1811(1),BioCyc
G1G01-5720-MONOMER,cardiolipin synthase,PP_5364(1),BioCyc
G1G01-3980-MONOMER,amino acid permease RocE,PP_3727(),BioCyc
G1G01-860-MONOMER,thioredoxin reductase,PP_0786(),BioCyc
G1G01-227-MONOMER,nitrate ABC transporter substrate-binding protein,PP_0207(),BioCyc
G1G01-4320-MONOMER,glycogen debranching enzyme,PP_4055(1),BioCyc
G1G01-2613-MONOMER,membrane protein,PP_2445(),BioCyc
G1G01-102-MONOMER,hypothetical protein,PP_0098(),BioCyc
G1G01-4665-MONOMER,hypothetical protein,PP_4387(),BioCyc
G1G01-1366-MONOMER,alginate O-acetylase AlgJ,PP_1279(),BioCyc
G1G01-2955-MONOMER,glycine betaine/L-proline ABC transporter substrate-binding protein,PP_2775(),BioCyc
G1G01-5022-MONOMER,glucose 6-phosphate isomerase,PP_4701(2),BioCyc
G1G01-3291-MONOMER,hypothetical protein,PP_3094(),BioCyc
G1G01-1705-MONOMER,tRNA lysidine(34) synthetase TilS,PP_1608(1),BioCyc
G1G01-5366-MONOMER,methyl-accepting chemotaxis transducer,PP_5021(),BioCyc
G1G01-3629-MONOMER,curli fiber surface-exposed nucleator CsgB,PP_3398(),BioCyc
G1G01-1900-MONOMER,HlyD family secretion protein,PP_1797(),BioCyc
G1G01-5706-MONOMER,RpiR family transcriptional regulator,PP_5350(),BioCyc
G1G01-3966-MONOMER,"catechol 1,2-dioxygenase",PP_3713(),BioCyc
G1G01-846-MONOMER,PemI-like protein,PP_0770(),BioCyc
G1G01-2254-MONOMER,transposase,PP_2114(),BioCyc
G1G01-4306-MONOMER,glycoside hydrolase,PP_4041(),BioCyc
G1G01-26-MONOMER,hypothetical protein,PP_0025(),BioCyc
G1G01-1005-MONOMER,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A,PP_0931(),BioCyc
G1G01-4650-MONOMER,two-component system sensor histidine kinase FleS,PP_4372(),BioCyc
G1G01-1351-MONOMER,fusaric acid resistance protein,PP_1264(),BioCyc
G1G01-2940-MONOMER,ribose ABC transporter - ATP-binding subunit,PP_2759(),BioCyc
G1G01-5007-MONOMER,heme/hemin ABC transporter permease,PP_4688(),BioCyc
G1G01-3277-MONOMER,hypothetical protein,PP_5560(),BioCyc
G1G01-1690-MONOMER,uridylate kinase,PP_1593(6),BioCyc
G1G01-5351-MONOMER,TetR family transcriptional regulator,PP_5006(),BioCyc
G1G01-3614-MONOMER,gluconate 2-dehydrogenase flavoprotein subunit,PP_3383(),BioCyc
G1G01-5692-MONOMER,5-(carboxyamino)imidazole ribonucleotide mutase,PP_5336(8),BioCyc
G1G01-3951-MONOMER,hypothetical protein,PP_3702(),BioCyc
G1G01-830-MONOMER,hypothetical protein,PP_0755(),BioCyc
G1G01-224-MONOMER,GntR family transcriptional regulator,PP_0204(),BioCyc
G1G01-4292-MONOMER,transposase,PP_4025(),BioCyc
G1G01-2584-MONOMER,ferric siderophore receptor,PP_2420(),BioCyc
G1G01-4636-MONOMER,flagellar basal-body C-ring protein,PP_4357(),BioCyc
G1G01-1336-MONOMER,DUF4223 domain-containing protein,PP_1249(),BioCyc
G1G01-2926-MONOMER,universal stress protein family protein,PP_2745(),BioCyc
G1G01-4993-MONOMER,methionine sulfoxide reductase heme-binding subunit,PP_4675(),BioCyc
G1G01-3260-MONOMER,Xre family transcriptional regulator,PP_5558(),BioCyc
G1G01-1673-MONOMER,hypothetical protein,PP_5475(),BioCyc
G1G01-5337-MONOMER,pilus biosynthesis/twitching motility protein PilG,PP_4992(),BioCyc
G1G01-360-MONOMER,formyltetrahydrofolate deformylase,PP_0327(),BioCyc
G1G01-5678-MONOMER,metal ion transporter,PP_5322(),BioCyc
G1G01-3937-MONOMER,hypothetical protein,PP_3690(),BioCyc
G1G01-816-MONOMER,hypothetical protein,PP_0741(),BioCyc
G1G01-2223-MONOMER,protein CmaX,PP_2085(),BioCyc
G1G01-4277-MONOMER,DNA replication inhibitor,PP_4010(),BioCyc
G1G01-462-MONOMER,membrane protein,PP_0426(),BioCyc
G1G01-1319-MONOMER,sulfur transfer protein TusA1,PP_1233(),BioCyc
G1G01-2571-MONOMER,cobalt-zinc-cadmium resistance protein,PP_2408(),BioCyc
G1G01-2911-MONOMER,lipoprotein,PP_2730(),BioCyc
G1G01-4974-MONOMER,drug activity modulator B,PP_4661(2),BioCyc
G1G01-1659-MONOMER,HK97 family portal protein,PP_1565(),BioCyc
G1G01-5322-MONOMER,"5,10-methylenetetrahydrofolate reductase",PP_4977(4),BioCyc
G1G01-3249-MONOMER,tail sheath protein,PP_3059(),BioCyc
G1G01-3586-MONOMER,beta-ketothiolase,PP_3355(),BioCyc
G1G01-5663-MONOMER,biopolymer transport protein ExbB,PP_5306(),BioCyc
G1G01-3921-MONOMER,hypothetical protein,PP_3683(),BioCyc
G1G01-801-MONOMER,transferase,PP_0726(),BioCyc
G1G01-2209-MONOMER,hypothetical protein,PP_2071(),BioCyc
G1G01-4262-MONOMER,hypothetical protein,PP_3995(),BioCyc
G1G01-4605-MONOMER,cytochrome c biogenesis ABC transporter ATP-binding protein CcmA,PP_4327(),BioCyc
G1G01-1303-MONOMER,acyl-CoA thioesterase,PP_1218(1),BioCyc
G1G01-2557-MONOMER,leucine-rich repeat-containing protein,PP_2394(),BioCyc
G1G01-2898-MONOMER,arsenite/antimonite transporter,PP_2717(),BioCyc
G1G01-496-MONOMER,30S ribosomal protein S7,PP_0450(1),BioCyc
G1G01-1644-MONOMER,Cro/CI family transcriptional regulator,PP_1550(),BioCyc
G1G01-5307-MONOMER,phosphoglycerate kinase,PP_4963(1),BioCyc
G1G01-3234-MONOMER,lambda family portal protein,PP_3044(),BioCyc
G1G01-3571-MONOMER,cytochrome bd-type quinol oxidase,PP_3338(),BioCyc
G1G01-5649-MONOMER,catabolite repression control protein,PP_5292(),BioCyc
G1G01-787-MONOMER,CPA2 family Kef-type potassium/proton antiporter,PP_0713(),BioCyc
G1G01-3908-MONOMER,DMT superfamily permease,PP_3670(),BioCyc
G1G01-2195-MONOMER,transporter YraO,PP_2057(),BioCyc
G1G01-4246-MONOMER,transposase,PP_3981(),BioCyc
G1G01-4591-MONOMER,hypothetical protein,PP_4314(),BioCyc
G1G01-1289-MONOMER,lipoprotein,PP_1204(),BioCyc
G1G01-2541-MONOMER,Fe/S biogenesis protein NfuA,PP_2378(),BioCyc
G1G01-2883-MONOMER,porin,PP_2702(),BioCyc
G1G01-4945-MONOMER,DUF1244 domain-containing protein,PP_4633(),BioCyc
G1G01-1629-MONOMER,hypothetical protein,PP_5472(),BioCyc
G1G01-5293-MONOMER,TldD/PmbA family peptidase,PP_4949(),BioCyc
G1G01-322-MONOMER,hypothetical protein,PP_0291(),BioCyc
G1G01-3555-MONOMER,ferric siderophore receptor,PP_3325(),BioCyc
G1G01-5634-MONOMER,phospholipase D family protein,PP_5276(),BioCyc
G1G01-771-MONOMER,LysR family transcriptional regulator,PP_0698(),BioCyc
G1G01-3894-MONOMER,aromatic compound-specific porin,PP_3656(),BioCyc
G1G01-2180-MONOMER,inner membrane protein,PP_2044(),BioCyc
G1G01-4230-MONOMER,transposase,PP_3965(),BioCyc
G1G01-1271-MONOMER,hypothetical protein,PP_1189(),BioCyc
G1G01-2527-MONOMER,hypothetical protein,PP_2364(),BioCyc
G1G01-458-MONOMER,indole-3-glycerol phosphate synthase,PP_0422(1),BioCyc
G1G01-2869-MONOMER,hypothetical protein,PP_2688(),BioCyc
G1G01-493-MONOMER,DNA-directed RNA polymerase subunit beta',PP_0448(),BioCyc
G1G01-1614-MONOMER,hypothetical protein,PP_1523(),BioCyc
G1G01-3204-MONOMER,serine/threonine protein phosphatase,PP_3020(),BioCyc
G1G01-5281-MONOMER,glycosyl transferase,PP_4938(),BioCyc
G1G01-3540-MONOMER,aromatic aldehyde dehydrogenase molybdopterin-binding subunit,PP_3310(),BioCyc
G1G01-562-MONOMER,DNA-binding transcriptional repressor NrdR,PP_0513(),BioCyc
G1G01-757-MONOMER,hypothetical protein,PP_0685(),BioCyc
G1G01-388-MONOMER,CBS domain-containing protein,PP_0354(),BioCyc
G1G01-2166-MONOMER,hypothetical protein,PP_2030(),BioCyc
G1G01-4215-MONOMER,methyl-accepting chemotaxis transducer,PP_3950(),BioCyc
G1G01-1256-MONOMER,hypothetical protein,PP_1174(),BioCyc
G1G01-2511-MONOMER,CBS domain-containing protein,PP_2349(),BioCyc
G1G01-4565-MONOMER,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,PP_4287(),BioCyc
G1G01-2854-MONOMER,pentapeptide repeat-containing protein,PP_2673(),BioCyc
G1G01-4915-MONOMER,FecR-like transmembrane sensor 5,PP_4607(),BioCyc
G1G01-160-MONOMER,hypothetical protein,PP_0153(),BioCyc
G1G01-3190-MONOMER,hypothetical protein,PP_3007(),BioCyc
G1G01-5267-MONOMER,subtilase family serine protease,PP_4924(),BioCyc
G1G01-3526-MONOMER,putative transporter,PP_3296(),BioCyc
G1G01-5605-MONOMER,putative hydrolase,PP_5248(),BioCyc
G1G01-3865-MONOMER,hypothetical protein,PP_3627(),BioCyc
G1G01-2150-MONOMER,hypothetical protein,PP_2016(),BioCyc
G1G01-744-MONOMER,sensory box protein,PP_0672(),BioCyc
G1G01-4200-MONOMER,membrane protein,PP_3933(),BioCyc
G1G01-1240-MONOMER,acetolactate synthase,PP_1157(),BioCyc
G1G01-2498-MONOMER,aconitate isomerase,PP_2337(),BioCyc
G1G01-4549-MONOMER,MerR family transcriptional regulator,PP_4273(),BioCyc
G1G01-284-MONOMER,hypothetical protein,PP_0262(),BioCyc
G1G01-2791-MONOMER,IclR family transcriptional regulator,PP_2609(),BioCyc
G1G01-490-MONOMER,50S ribosomal protein L7/L12,PP_0446(2),BioCyc
G1G01-1586-MONOMER,peptide chain release factor 2,PP_1495(1),BioCyc
CPLX1G01-161,<i>apo</i>-FnrA,PP_4265(),BioCyc
G1G01-4898-MONOMER,YcgL domain-containing protein PP_4590,PP_4590(),BioCyc
G1G01-1583-MONOMER,two-component system sensor histidine kinase/response regulator,PP_1492(),BioCyc
CPLX1G01-220,GlpR-L-G3P,PP_1074(),BioCyc
G1G01-3173-MONOMER,short-chain dehydrogenase/reductase family oxidoreductase,PP_2989(),BioCyc
G1G01-5249-MONOMER,thiosulfate sulfurtransferase RhdA,PP_4907(),BioCyc
CPLX1G01-183,HexR-KDPG,PP_1021(),BioCyc
G1G01-3509-MONOMER,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",PP_3280(1),BioCyc
G1G01-5588-MONOMER,hypothetical protein,PP_5724(),BioCyc
CPLX1G01-186,"FleQ-cyclic di-3',5'-guanylate",PP_4373(),BioCyc
G1G01-3848-MONOMER,hypothetical protein,PP_3610(),BioCyc
G1G01-213-MONOMER,ABC transporter ATP-binding protein,PP_0196(),BioCyc
G1G01-727-MONOMER,membrane protein,PP_5454(),BioCyc
G1G01-4183-MONOMER,hypothetical protein,PP_5647(),BioCyc
G1G01-1219-MONOMER,branched-chain amino acids ABC transporter substrate-binding protein,PP_1141(),BioCyc
G1G01-248-MONOMER,sulfur compound ABC transporter permease,PP_0226(),BioCyc
G1G01-4530-MONOMER,cbb3-2 cytochrome c oxidase subunit Q,PP_4257(),BioCyc
G1G01-2822-MONOMER,iron-sulfur cluster-binding protein,PP_2641(),BioCyc
G1G01-4883-MONOMER,urea amidolyase-like protein,PP_4575(),BioCyc
G1G01-1569-MONOMER,ssDNA-specific exonuclease RecJ,PP_1477(),BioCyc
G1G01-3159-MONOMER,hypothetical protein,PP_2979(),BioCyc
G1G01-5234-MONOMER,integral membrane ATP-dependent zinc metallopeptidase,PP_4892(),BioCyc
G1G01-3495-MONOMER,MutT/nudix family protein,PP_3268(),BioCyc
G1G01-5571-MONOMER,hypothetical protein,PP_5221(),BioCyc
G1G01-3833-MONOMER,D-lysine oxidase,PP_3596(),BioCyc
G1G01-2115-MONOMER,LysR family transcriptional regulator,PP_1984(),BioCyc
G1G01-710-MONOMER,hypothetical protein,PP_5452(),BioCyc
G1G01-4169-MONOMER,LuxR family transcriptional regulator,PP_3905(),BioCyc
G1G01-2465-MONOMER,peptidyl-prolyl cis-trans isomerase D,PP_2304(),BioCyc
G1G01-4516-MONOMER,non-ribosomal peptide synthetase PvdL,PP_4243(),BioCyc
G1G01-2807-MONOMER,hypothetical protein,PP_2625(),BioCyc
G1G01-1207-MONOMER,pyridoxine/pyridoxamine 5'-phosphate oxidase,PP_1129(2),BioCyc
G1G01-4868-MONOMER,ribonuclease BN,PP_4560(),BioCyc
G1G01-1554-MONOMER,30S ribosomal protein S16,PP_1462(1),BioCyc
G1G01-3141-MONOMER,"transcriptional regulator, AraC family",PP_2960(),BioCyc
G1G01-5215-MONOMER,membrane protein,PP_4875(),BioCyc
G1G01-3480-MONOMER,nucleosidase,PP_3254(),BioCyc
G1G01-5556-MONOMER,translation-like protein,PP_5208(),BioCyc
G1G01-3819-MONOMER,pyoverdine efflux system outer membrane protein OmpB,PP_3582(),BioCyc
G1G01-2095-MONOMER,lipoprotein,PP_1970(),BioCyc
G1G01-696-MONOMER,type IV fimbrial assembly protein PilC,PP_0633(),BioCyc
G1G01-4154-MONOMER,hypothetical protein,PP_3892(),BioCyc
G1G01-245-MONOMER,DszC family monooxygenase,PP_0223(),BioCyc
G1G01-4501-MONOMER,xanthine dehydrogenase accessory factor,PP_4231(),BioCyc
G1G01-2793-MONOMER,membrane protein,PP_2611(),BioCyc
G1G01-1193-MONOMER,hypothetical protein,PP_5465(),BioCyc
G1G01-4853-MONOMER,beta-ketodecanoyl-ACP synthase,PP_4545(),BioCyc
G1G01-154-MONOMER,citrate transporter,PP_0147(),BioCyc
G1G01-3127-MONOMER,transcriptional regulator TurE,PP_2947(),BioCyc
G1G01-5200-MONOMER,mannose-6-phosphate isomerase,PP_4860(),BioCyc
G1G01-3466-MONOMER,GGDEF domain-containing protein,PP_3242(),BioCyc
G1G01-1888-MONOMER,"dTDP-glucose 4,6-dehydratase",PP_1785(1),BioCyc
G1G01-5540-MONOMER,aminomethyltransferase,PP_5194(),BioCyc
G1G01-3804-MONOMER,LysR family transcriptional regulator,PP_3567(),BioCyc
G1G01-208-MONOMER,disulfide bond formation protein B,PP_0190(),BioCyc
G1G01-2731-MONOMER,sugar MFS transporter,PP_2548(1),BioCyc
G1G01-677-MONOMER,GntR family transcriptional regulator,PP_0620(),BioCyc
G1G01-414-MONOMER,coenzyme PQQ synthesis protein B,PP_0379(),BioCyc
G1G01-2435-MONOMER,hypothetical protein,PP_2280(),BioCyc
G1G01-4488-MONOMER,non-ribosomal peptide synthetase PvdD,PP_4219(1),BioCyc
G1G01-2779-MONOMER,hypothetical protein,PP_2597(),BioCyc
G1G01-1179-MONOMER,ATP-dependent DNA ligase,PP_1105(),BioCyc
G1G01-4836-MONOMER,miniconductance mechanosensitive channel protein,PP_4533(),BioCyc
G1G01-1525-MONOMER,ribonuclease 3,PP_1433(2),BioCyc
G1G01-3112-MONOMER,hypothetical protein,PP_2934(),BioCyc
G1G01-5187-MONOMER,chaperone modulatory protein,PP_4847(),BioCyc
G1G01-3451-MONOMER,aliphatic sulfonate-binding protein,PP_3229(),BioCyc
G1G01-1872-MONOMER,prephenate dehydrogenase,PP_1770(1),BioCyc
G1G01-5525-MONOMER,spermidine/putrescine ABC transporter substrate-binding protein,PP_5180(),BioCyc
G1G01-3790-MONOMER,acyl-CoA synthetase,PP_3553(),BioCyc
G1G01-2065-MONOMER,formyltetrahydrofolate deformylase,PP_1943(),BioCyc
G1G01-662-MONOMER,peptidylprolyl isomerase,PP_0605(),BioCyc
G1G01-4125-MONOMER,tail protein,PP_3863(),BioCyc
G1G01-2420-MONOMER,N-acetylmuramoyl-L-alanine amidase,PP_2269(),BioCyc
G1G01-4473-MONOMER,antitoxin of the type II toxin-antitoxin MqsRA system/DNA-binding transcriptional repressor,PP_4204(),BioCyc
G1G01-2764-MONOMER,heme oxygenase,PP_2582(),BioCyc
G1G01-1163-MONOMER,virulence factors transcription regulator BvgA,PP_1090(),BioCyc
G1G01-4820-MONOMER,hypothetical protein,PP_4517(),BioCyc
G1G01-1510-MONOMER,tricarboxylate transport protein TctC,PP_1418(),BioCyc
G1G01-3099-MONOMER,hypothetical protein,PP_2921(),BioCyc
G1G01-5172-MONOMER,precorrin-6x reductase,PP_4832(),BioCyc
G1G01-3436-MONOMER,hypothetical protein,PP_3214(),BioCyc
G1G01-1857-MONOMER,hypothetical protein,PP_1756(),BioCyc
G1G01-5510-MONOMER,NLPA lipoprotein,PP_5165(),BioCyc
G1G01-3775-MONOMER,putative Transcriptional regulator,PP_3539(),BioCyc
G1G01-2050-MONOMER,hypothetical protein,PP_1934(),BioCyc
G1G01-643-MONOMER,short-chain dehydrogenase/reductase family oxidoreductase,PP_0592(),BioCyc
G1G01-4110-MONOMER,hypothetical protein,PP_3850(),BioCyc
G1G01-989-MONOMER,superoxide dismutase SodB subunit,PP_0915(2),BioCyc
G1G01-2403-MONOMER,aerotaxis receptor,PP_2257(),BioCyc
G1G01-4458-MONOMER,succinate dehydrogenase iron-sulfur subunit,PP_4190(),BioCyc
G1G01-2748-MONOMER,UvrD/REP family helicase,PP_2565(),BioCyc
G1G01-1149-MONOMER,aquaglyceroporin,PP_1076(4),BioCyc
G1G01-4805-MONOMER,putative enzyme,PP_4502(),BioCyc
G1G01-1496-MONOMER,hypothetical protein,PP_1406(),BioCyc
G1G01-3084-MONOMER,cysteine--tRNA ligase,PP_2905(1),BioCyc
G1G01-5158-MONOMER,Fis-like DNA-binding protein,PP_4821(),BioCyc
G1G01-3421-MONOMER,hypothetical protein,PP_3200(),BioCyc
G1G01-1842-MONOMER,choline/betaine/carnitine ABC transporter substrate-binding protein BetX,PP_1741(),BioCyc
G1G01-5497-MONOMER,hypothetical protein,PP_5152(),BioCyc
G1G01-3760-MONOMER,hypothetical protein,PP_3524(),BioCyc
G1G01-2036-MONOMER,hypothetical protein,PP_1922(),BioCyc
G1G01-629-MONOMER,hypothetical protein,PP_0579(),BioCyc
G1G01-4097-MONOMER,hypothetical protein,PP_5634(),BioCyc
G1G01-974-MONOMER,PAP2 family protein,PP_0900(),BioCyc
G1G01-239-MONOMER,delta-9 fatty acid desaturase,PP_0217(),BioCyc
G1G01-4441-MONOMER,3-oxoacyl-ACP synthase,PP_4175(2),BioCyc
G1G01-2733-MONOMER,transcriptional regulator,PP_2550(),BioCyc
G1G01-1134-MONOMER,ATP-dependent DNA helicase,PP_1061(),BioCyc
G1G01-4790-MONOMER,hypothetical protein,PP_4488(),BioCyc
G1G01-1481-MONOMER,LysR family transcriptional regulator,PP_1391(),BioCyc
G1G01-307-MONOMER,L-lysine ABC transporter permease,PP_0280(),BioCyc
G1G01-5143-MONOMER,murein transpeptidase factor,PP_4806(),BioCyc
G1G01-3407-MONOMER,transcriptional regulator,PP_3186(),BioCyc
G1G01-1828-MONOMER,GntR family transcriptional regulator,PP_1727(),BioCyc
G1G01-5482-MONOMER,ABC transporter ATP-binding protein,PP_5137(),BioCyc
G1G01-3746-MONOMER,hypothetical protein,PP_3510(),BioCyc
G1G01-2020-MONOMER,putative Peptidase,PP_1908(),BioCyc
G1G01-614-MONOMER,hypothetical protein,PP_0564(),BioCyc
G1G01-4081-MONOMER,cytochrome c-type protein,PP_3823(),BioCyc
G1G01-96-MONOMER,putative lipoprotein,PP_0092(),BioCyc
G1G01-2370-MONOMER,K(+)/H(+) antiporter subunit A/B,PP_2230(),BioCyc
G1G01-4427-MONOMER,potassium-transporting ATPase subunit A,PP_4161(),BioCyc
G1G01-2719-MONOMER,hypothetical protein,PP_2537(),BioCyc
G1G01-112-MONOMER,hypothetical protein,PP_0107(),BioCyc
G1G01-4774-MONOMER,aspartokinase,PP_4473(4),BioCyc
G1G01-1467-MONOMER,beta-ketoadipyl-CoA thiolase,PP_1377(),BioCyc
G1G01-3055-MONOMER,hypothetical protein,PP_2875(),BioCyc
G1G01-5129-MONOMER,hypothetical protein,PP_4792(),BioCyc
G1G01-3392-MONOMER,group II intron-encoding maturase,PP_3172(),BioCyc
G1G01-1813-MONOMER,hypothetical protein,PP_1712(),BioCyc
G1G01-5466-MONOMER,GMC family oxidoreductase,PP_5122(),BioCyc
G1G01-3730-MONOMER,tRNA (adenine(22)-N(1))-methyltransferase,PP_3495(),BioCyc
G1G01-2005-MONOMER,ABC transporter ATP-binding protein,PP_1895(),BioCyc
G1G01-60-MONOMER,major facilitator family transporter,PP_0057(),BioCyc
G1G01-4067-MONOMER,hypothetical protein,PP_3810(),BioCyc
G1G01-945-MONOMER,glycine betaine/carnitine/choline ABC transporter substrate-binding protein,PP_0870(),BioCyc
G1G01-2356-MONOMER,acetyl-CoA acetyltransferase,PP_2215(),BioCyc
G1G01-4412-MONOMER,membrane-bound lytic murein transglycosylase D,PP_4145(),BioCyc
G1G01-2702-MONOMER,gallate dioxygenase monomer,PP_2518(4),BioCyc
G1G01-1105-MONOMER,glutamine-hydrolyzing GMP synthase,PP_1032(2),BioCyc
G1G01-4753-MONOMER,LysR family transcriptional regulator,PP_4464(),BioCyc
G1G01-1452-MONOMER,hypothetical protein,PP_1363(),BioCyc
G1G01-3040-MONOMER,methyl-accepting chemotaxis transducer,PP_2861(),BioCyc
G1G01-5114-MONOMER,hypothetical protein,PP_4777(),BioCyc
G1G01-3378-MONOMER,rhs repeat-associated core domain-containing protein,PP_5589(),BioCyc
G1G01-1795-MONOMER,MFS transporter,PP_1698(),BioCyc
G1G01-5451-MONOMER,monofunctional biosynthetic peptidoglycan transglycosylase,PP_5107(),BioCyc
G1G01-3716-MONOMER,hypothetical protein,PP_3481(),BioCyc
G1G01-1992-MONOMER,hypothetical protein,PP_1883(),BioCyc
G1G01-586-MONOMER,hypothetical protein,PP_0536(),BioCyc
G1G01-4052-MONOMER,murein D-alanyl-D-alanine endopeptidase,PP_3794(1),BioCyc
G1G01-930-MONOMER,hypothetical protein,PP_0855(),BioCyc
G1G01-2340-MONOMER,hypothetical protein,PP_2199(),BioCyc
G1G01-4399-MONOMER,hypothetical protein,PP_4132(),BioCyc
G1G01-2687-MONOMER,hypothetical protein,PP_5533(),BioCyc
G1G01-1091-MONOMER,mannose/glucose ABC transporter ATP binding protein,PP_1018(),BioCyc
G1G01-4737-MONOMER,hypothetical protein,PP_4451(),BioCyc
G1G01-1437-MONOMER,corrinoid adenosyltransferase PduO,PP_1349(),BioCyc
G1G01-3025-MONOMER,urease subunit alpha,PP_2845(),BioCyc
G1G01-51-MONOMER,hypothetical protein,PP_0049(),BioCyc
G1G01-3363-MONOMER,L-serine dehydratase,PP_3144(1),BioCyc
G1G01-1780-MONOMER,glycoside hydrolase family protein,PP_1682(),BioCyc
G1G01-5437-MONOMER,twitching motility protein,PP_5093(),BioCyc
G1G01-3700-MONOMER,subtilisin-like serine protease,PP_5604(),BioCyc
G1G01-1973-MONOMER,"4,5-DOPA-dioxygenase",PP_1869(),BioCyc
G1G01-5779-MONOMER,ATP synthase subunit beta,PP_5413(),BioCyc
G1G01-4035-MONOMER,oxygen-independent coproporphyrinogen III oxidase family protein,PP_3781(),BioCyc
G1G01-916-MONOMER,DNA-binding transcriptional regulator IscR,PP_0841(),BioCyc
G1G01-2325-MONOMER,formate dehydrogenase beta subunit,PP_2184(),BioCyc
G1G01-4384-MONOMER,isocitrate lyase,PP_4116(4),BioCyc
G1G01-2672-MONOMER,hypothetical protein,PP_2496(),BioCyc
G1G01-1077-MONOMER,hypothetical protein,PP_1004(),BioCyc
G1G01-4721-MONOMER,transposase,PP_4441(),BioCyc
G1G01-1421-MONOMER,phospho-N-acetylmuramoyl-pentapeptide- transferase,PP_1334(1),BioCyc
G1G01-3010-MONOMER,MFS transporter,PP_2830(),BioCyc
G1G01-5085-MONOMER,amino acid ABC transporter ATP-binding protein,PP_4751(),BioCyc
G1G01-3349-MONOMER,membrane protein,PP_3131(),BioCyc
G1G01-1765-MONOMER,transporter,PP_1667(),BioCyc
G1G01-5421-MONOMER,hypothetical protein,PP_5077(),BioCyc
G1G01-3687-MONOMER,sensor protein RstB,PP_3453(),BioCyc
G1G01-1958-MONOMER,LysR family transcriptional regulator,PP_1853(),BioCyc
G1G01-5764-MONOMER,hypothetical protein,PP_5401(),BioCyc
G1G01-4020-MONOMER,hypothetical protein,PP_3767(),BioCyc
G1G01-900-MONOMER,phosphonate ABC transporter permease,PP_0826(),BioCyc
G1G01-231-MONOMER,hypothetical protein,PP_0211(),BioCyc
G1G01-437-MONOMER,Co(2+)/Mg(2+) efflux protein,PP_0400(),BioCyc
G1G01-2658-MONOMER,hypothetical protein,PP_2483(),BioCyc
G1G01-1062-MONOMER,glycine cleavage system protein H,PP_0989(),BioCyc
